	x	MATLAB_y	Verilog_y	|MATLAB-x|	|Verilog-x|	|Verilog-MATLAB|
0.0390625000	-0.0351174739	-0.3427734375	0.0741799739	0.3818359375	0.3076559636
0.0478515625	-0.0335392033	-0.3359375000	0.0813907658	0.3837890625	0.3023982967
0.0693359375	-0.0327875654	-0.3271484375	0.1021235029	0.3964843750	0.2943608721
0.0937500000	-0.0327995252	-0.3164062500	0.1265495252	0.4101562500	0.2836067248
0.0664062500	-0.0335150677	-0.3037109375	0.0999213177	0.3701171875	0.2701958698
0.0361328125	-0.0348787806	-0.2900390625	0.0710115931	0.3261718750	0.2551602819
0.0585937500	-0.0368397301	-0.2753906250	0.0954334801	0.3339843750	0.2385508949
0.0878906250	-0.0393497538	-0.2607421875	0.1272403788	0.3486328125	0.2213924337
-0.0048828125	-0.0423604924	-0.2460937500	0.0374776799	0.2412109375	0.2037332576
0.0322265625	-0.0458196217	-0.2294921875	0.0780461842	0.2617187500	0.1836725658
0.1181640625	-0.0496668150	-0.2119140625	0.1678308775	0.3300781250	0.1622472475
0.1367187500	-0.0538299770	-0.1923828125	0.1905487270	0.3291015625	0.1385528355
0.1289062500	-0.0582222338	-0.1738281250	0.1871284838	0.3027343750	0.1156058912
0.1171875000	-0.0627400542	-0.1552734375	0.1799275542	0.2724609375	0.0925333833
0.0908203125	-0.0672627302	-0.1386718750	0.1580830427	0.2294921875	0.0714091448
0.0517578125	-0.0716532895	-0.1220703125	0.1234111020	0.1738281250	0.0504170230
0.1416015625	-0.0757607993	-0.1074218750	0.2173623618	0.2490234375	0.0316610757
0.1074218750	-0.0794239347	-0.0947265625	0.1868458097	0.2021484375	0.0153026278
0.1552734375	-0.0824756295	-0.0820312500	0.2377490670	0.2373046875	0.0004443795
0.1796875000	-0.0847485770	-0.0712890625	0.2644360770	0.2509765625	0.0134595145
0.3427734375	-0.0860812923	-0.0625000000	0.4288547298	0.4052734375	0.0235812923
0.2119140625	-0.0863243953	-0.0537109375	0.2982384578	0.2656250000	0.0326134578
0.1904296875	-0.0853467297	-0.0458984375	0.2757764172	0.2363281250	0.0394482922
0.2392578125	-0.0830409169	-0.0400390625	0.3222987294	0.2792968750	0.0430018544
0.2119140625	-0.0793279700	-0.0341796875	0.2912420325	0.2460937500	0.0451482825
0.1953125000	-0.0741606818	-0.0292968750	0.2694731818	0.2246093750	0.0448638068
0.1796875000	-0.0675256224	-0.0253906250	0.2472131224	0.2050781250	0.0421349974
0.1718750000	-0.0594437096	-0.0224609375	0.2313187096	0.1943359375	0.0369827721
0.2578125000	-0.0499694240	-0.0224609375	0.3077819240	0.2802734375	0.0275084865
0.1933593750	-0.0391888268	-0.0263671875	0.2325482018	0.2197265625	0.0128216393
0.1855468750	-0.0272165859	-0.0322265625	0.2127634609	0.2177734375	0.0050099766
0.1357421875	-0.0141922343	-0.0390625000	0.1499344218	0.1748046875	0.0248702657
0.1357421875	-0.0002758783	-0.0458984375	0.1360180658	0.1816406250	0.0456225592
0.1318359375	0.0143564344	-0.0537109375	0.1174795031	0.1855468750	0.0680673719
0.0888671875	0.0295174764	-0.0615234375	0.0593497111	0.1503906250	0.0910409139
0.1386718750	0.0450135298	-0.0683593750	0.0936583452	0.2070312500	0.1133729048
0.1679687500	0.0606488145	-0.0751953125	0.1073199355	0.2431640625	0.1358441270
0.1855468750	0.0762295123	-0.0820312500	0.1093173627	0.2675781250	0.1582607623
0.0742187500	0.0915672942	-0.0878906250	0.0173485442	0.1621093750	0.1794579192
0.1562500000	0.1064823313	-0.0937500000	0.0497676687	0.2500000000	0.2002323313
0.1093750000	0.1208058234	-0.0976562500	0.0114308234	0.2070312500	0.2184620734
0.0878906250	0.1343821110	-0.1025390625	0.0464914860	0.1904296875	0.2369211735
0.1669921875	0.1470704367	-0.1064453125	0.0199217508	0.2734375000	0.2535157492
0.2060546875	0.1587464049	-0.1093750000	0.0473082826	0.3154296875	0.2681214049
0.2167968750	0.1693031816	-0.1123046875	0.0474936934	0.3291015625	0.2816078691
0.2294921875	0.1786524709	-0.1142578125	0.0508397166	0.3437500000	0.2929102834
0.2226562500	0.1867253246	-0.1132812500	0.0359309254	0.3359375000	0.3000065746
0.1757812500	0.1934728509	-0.1083984375	0.0176916009	0.2841796875	0.3018712884
0.2646484375	0.1988668816	-0.1025390625	0.0657815559	0.3671875000	0.3014059441
0.1953125000	0.2029006243	-0.0947265625	0.0075881243	0.2900390625	0.2976271868
0.1445312500	0.2055892711	-0.0869140625	0.0610580211	0.2314453125	0.2925033336
0.2812500000	0.2069704853	-0.0791015625	0.0742795147	0.3603515625	0.2860720478
0.1728515625	0.2071046440	-0.0712890625	0.0342530815	0.2441406250	0.2783937065
0.2431640625	0.2060746955	-0.0634765625	0.0370893670	0.3066406250	0.2695512580
0.2431640625	0.2039854900	-0.0566406250	0.0391785725	0.2998046875	0.2606261150
0.1708984375	0.2009624769	-0.0498046875	0.0300640394	0.2207031250	0.2507671644
0.1777343750	0.1971497049	-0.0439453125	0.0194153299	0.2216796875	0.2410950174
0.2724609375	0.1927071124	-0.0380859375	0.0797538251	0.3105468750	0.2307930499
0.2500000000	0.1878071382	-0.0332031250	0.0621928618	0.2832031250	0.2210102632
0.2373046875	0.1826307206	-0.0292968750	0.0546739669	0.2666015625	0.2119275956
0.2744140625	0.1773628039	-0.0253906250	0.0970512586	0.2998046875	0.2027534289
0.1445312500	0.1721875180	-0.0214843750	0.0276562680	0.1660156250	0.1936718930
0.0878906250	0.1672832381	-0.0185546875	0.0793926131	0.1064453125	0.1858379256
0.2636718750	0.1628177297	-0.0166015625	0.1008541453	0.2802734375	0.1794192922
0.3115234375	0.1589435586	-0.0136718750	0.1525798789	0.3251953125	0.1726154336
0.2734375000	0.1557938979	-0.0117187500	0.1176436021	0.2851562500	0.1675126479
0.2773437500	0.1534788537	-0.0107421875	0.1238648963	0.2880859375	0.1642210412
0.2412109375	0.1520824485	-0.0087890625	0.0891284890	0.2500000000	0.1608715110
0.2138671875	0.1516604310	-0.0078125000	0.0622067565	0.2216796875	0.1594729310
0.1933593750	0.1522390639	-0.0068359375	0.0411203111	0.2001953125	0.1590750014
0.2148437500	0.1538149827	-0.0058593750	0.0610287673	0.2207031250	0.1596743577
0.2714843750	0.1563561286	-0.0048828125	0.1151282464	0.2763671875	0.1612389411
0.2558593750	0.1598036690	-0.0048828125	0.0960557060	0.2607421875	0.1646864815
0.2382812500	0.1640747626	-0.0078125000	0.0742064874	0.2460937500	0.1718872626
0.1875000000	0.1690660041	-0.0136718750	0.0184339959	0.2011718750	0.1827378791
0.2080078125	0.1746573817	-0.0214843750	0.0333504308	0.2294921875	0.1961417567
0.1533203125	0.1807165871	-0.0292968750	0.0273962746	0.1826171875	0.2100134621
0.2177734375	0.1871035013	-0.0390625000	0.0306699362	0.2568359375	0.2261660013
0.2558593750	0.1936746736	-0.0478515625	0.0621847014	0.3037109375	0.2415262361
0.2197265625	0.2002876054	-0.0556640625	0.0194389571	0.2753906250	0.2559516679
0.1914062500	0.2068046833	-0.0644531250	0.0153984333	0.2558593750	0.2712578083
0.2070312500	0.2130966513	-0.0722656250	0.0060654013	0.2792968750	0.2853622763
0.0146484375	0.2190455615	-0.0791015625	0.2043971240	0.0937500000	0.2981471240
0.0351562500	0.2245471727	-0.0839843750	0.1893909227	0.1191406250	0.3085315477
0.0888671875	0.2295127598	-0.0869140625	0.1406455723	0.1757812500	0.3164268223
0.1992187500	0.2338702742	-0.0859375000	0.0346515242	0.2851562500	0.3198077742
0.1679687500	0.2375647780	-0.0820312500	0.0695960280	0.2500000000	0.3195960280
0.2744140625	0.2405581099	-0.0771484375	0.0338559526	0.3515625000	0.3177065474
0.3046875000	0.2428278270	-0.0722656250	0.0618596730	0.3769531250	0.3150934520
0.3593750000	0.2443655912	-0.0664062500	0.1150094088	0.4257812500	0.3107718412
0.2558593750	0.2451752639	-0.0595703125	0.0106841111	0.3154296875	0.3047455764
0.2871093750	0.2452710320	-0.0537109375	0.0418383430	0.3408203125	0.2989819695
0.2177734375	0.2446758695	-0.0478515625	0.0269024320	0.2656250000	0.2925274320
0.2421875000	0.2434205574	-0.0429687500	0.0012330574	0.2851562500	0.2863893074
0.2851562500	0.2415433484	-0.0380859375	0.0436129016	0.3232421875	0.2796292859
0.3408203125	0.2390902164	-0.0332031250	0.1017300961	0.3740234375	0.2722933414
0.2646484375	0.2361155116	-0.0292968750	0.0285329259	0.2939453125	0.2654123866
0.3242187500	0.2326827919	-0.0253906250	0.0915359581	0.3496093750	0.2580734169
0.2246093750	0.2288655918	-0.0224609375	0.0042562168	0.2470703125	0.2513265293
0.2402343750	0.2247479239	-0.0195312500	0.0154864511	0.2597656250	0.2442791739
0.2587890625	0.2204243382	-0.0166015625	0.0383647243	0.2753906250	0.2370259007
0.2294921875	0.2159993935	-0.0146484375	0.0134927940	0.2441406250	0.2306478310
0.2236328125	0.2115864287	-0.0126953125	0.0120463838	0.2363281250	0.2242817412
0.2128906250	0.2073055672	-0.0107421875	0.0055850578	0.2236328125	0.2180477547
0.2109375000	0.2032809495	-0.0097656250	0.0076565505	0.2207031250	0.2130465745
0.1640625000	0.1996372559	-0.0126953125	0.0355747559	0.1767578125	0.2123325684
0.1503906250	0.1964956444	-0.0175781250	0.0461050194	0.1679687500	0.2140737694
0.1660156250	0.1939692797	-0.0244140625	0.0279536547	0.1904296875	0.2183833422
0.1230468750	0.1921586611	-0.0322265625	0.0691117861	0.1552734375	0.2243852236
0.0546875000	0.1911469775	-0.0410156250	0.1364594775	0.0957031250	0.2321626025
0.1494140625	0.1909957214	-0.0507812500	0.0415816589	0.2001953125	0.2417769714
0.1035156250	0.1917407865	-0.0625000000	0.0882251615	0.1660156250	0.2542407865
0.1660156250	0.1933892546	-0.0761718750	0.0273736296	0.2421875000	0.2695611296
0.1035156250	0.1959170597	-0.0917968750	0.0924014347	0.1953125000	0.2877139347
0.0820312500	0.1992676997	-0.1074218750	0.1172364497	0.1894531250	0.3066895747
0.1972656250	0.2033521432	-0.1230468750	0.0060865182	0.3203125000	0.3263990182
0.0937500000	0.2080500383	-0.1376953125	0.1143000383	0.2314453125	0.3457453508
0.0097656250	0.2132122702	-0.1513671875	0.2034466452	0.1611328125	0.3645794577
0.1054687500	0.2186648379	-0.1640625000	0.1131960879	0.2695312500	0.3827273379
0.0927734375	0.2242139404	-0.1757812500	0.1314405029	0.2685546875	0.3999951904
0.0585937500	0.2296520758	-0.1865234375	0.1710583258	0.2451171875	0.4161755133
0.1503906250	0.2347648810	-0.1962890625	0.0843742560	0.3466796875	0.4310539435
0.1816406250	0.2393383996	-0.2050781250	0.0576977746	0.3867187500	0.4444165246
0.2246093750	0.2431664657	-0.2119140625	0.0185570907	0.4365234375	0.4550805282
-0.1376953125	0.2460579159	-0.2148437500	0.3837532284	0.0771484375	0.4609016659
-0.1679687500	0.2478433845	-0.2138671875	0.4158121345	0.0458984375	0.4617105720
-0.0722656250	0.2483814496	-0.2119140625	0.3206470746	0.1396484375	0.4602955121
0.0302734375	0.2475638598	-0.2070312500	0.2172904223	0.2373046875	0.4545951098
0.1640625000	0.2453195162	-0.2021484375	0.0812570162	0.3662109375	0.4474679537
0.1855468750	0.2416168897	-0.1962890625	0.0560700147	0.3818359375	0.4379059522
0.3593750000	0.2364646800	-0.1904296875	0.1229103200	0.5498046875	0.4268943675
0.1621093750	0.2299107456	-0.1835937500	0.0678013706	0.3457031250	0.4135044956
0.1757812500	0.2220395625	-0.1738281250	0.0462583125	0.3496093750	0.3958676875
0.2255859375	0.2129686297	-0.1621093750	0.0126173078	0.3876953125	0.3750780047
0.1875000000	0.2028442738	-0.1494140625	0.0153442738	0.3369140625	0.3522583363
0.2031250000	0.1918372320	-0.1367187500	0.0112877680	0.3398437500	0.3285559820
0.2197265625	0.1801382584	-0.1230468750	0.0395883041	0.3427734375	0.3031851334
0.2041015625	0.1679538700	-0.1103515625	0.0361476925	0.3144531250	0.2783054325
0.1914062500	0.1555022457	-0.0986328125	0.0359040043	0.2900390625	0.2541350582
0.1142578125	0.1430092316	-0.0869140625	0.0287514191	0.2011718750	0.2299232941
0.1533203125	0.1307043700	-0.0771484375	0.0226159425	0.2304687500	0.2078528075
0.2216796875	0.1188168609	-0.0712890625	0.1028628266	0.2929687500	0.1901059234
0.2656250000	0.1075713667	-0.0693359375	0.1580536333	0.3349609375	0.1769073042
0.1757812500	0.0971836097	-0.0693359375	0.0785976403	0.2451171875	0.1665195472
0.2089843750	0.0878557739	-0.0712890625	0.1211286011	0.2802734375	0.1591448364
0.1660156250	0.0797718139	-0.0751953125	0.0862438111	0.2412109375	0.1549671264
0.0595703125	0.0730928382	-0.0791015625	0.0135225257	0.1386718750	0.1521944007
-0.1123046875	0.0679527626	-0.0830078125	0.1802574501	0.0292968750	0.1509605751
-0.0947265625	0.0644544065	-0.0869140625	0.1591809690	0.0078125000	0.1513684690
-0.0839843750	0.0626661381	-0.0917968750	0.1466505131	0.0078125000	0.1544630131
-0.0429687500	0.0626190946	-0.0957031250	0.1055878446	0.0527343750	0.1583222196
0.0039062500	0.0643049410	-0.0996093750	0.0603986910	0.1035156250	0.1639143160
0.0273437500	0.0676741378	-0.1035156250	0.0403303878	0.1308593750	0.1711897628
0.1035156250	0.0726347669	-0.1064453125	0.0308808581	0.2099609375	0.1790800794
0.1875000000	0.0790520739	-0.1093750000	0.1084479261	0.2968750000	0.1884270739
0.1962890625	0.0867489973	-0.1123046875	0.1095400652	0.3085937500	0.1990536848
0.2128906250	0.0955080151	-0.1152343750	0.1173826099	0.3281250000	0.2107423901
0.1835937500	0.1050746418	-0.1162109375	0.0785191082	0.2998046875	0.2212855793
0.2246093750	0.1151628430	-0.1142578125	0.1094465320	0.3388671875	0.2294206555
0.2978515625	0.1254624853	-0.1093750000	0.1723890772	0.4072265625	0.2348374853
0.1943359375	0.1356487507	-0.1035156250	0.0586871868	0.2978515625	0.2391643757
0.2451171875	0.1453932355	-0.0957031250	0.0997239520	0.3408203125	0.2410963605
0.2343750000	0.1543762667	-0.0869140625	0.0799987333	0.3212890625	0.2412903292
0.3378906250	0.1622998288	-0.0751953125	0.1755907962	0.4130859375	0.2374951413
0.2617187500	0.1689003936	-0.0605468750	0.0928183564	0.3222656250	0.2294472686
0.1992187500	0.1739609197	-0.0449218750	0.0252578303	0.2441406250	0.2188827947
0.2880859375	0.1773213185	-0.0292968750	0.1107646190	0.3173828125	0.2066181935
0.2314453125	0.1788867710	-0.0136718750	0.0525585415	0.2451171875	0.1925586460
0.2460937500	0.1786333901	0.0019531250	0.0674603599	0.2441406250	0.1766802651
0.3623046875	0.1766108600	0.0166015625	0.1856938275	0.3457031250	0.1600092975
0.3496093750	0.1729418477	0.0341796875	0.1766675273	0.3154296875	0.1387621602
0.4414062500	0.1678181717	0.0517578125	0.2735880783	0.3896484375	0.1160603592
0.3759765625	0.1614939176	0.0712890625	0.2144826449	0.3046875000	0.0902048551
0.3320312500	0.1542758904	0.0888671875	0.1777553596	0.2431640625	0.0654087029
0.3222656250	0.1465119491	0.1035156250	0.1757536759	0.2187500000	0.0429963241
0.4091796875	0.1385778605	0.1142578125	0.2706018270	0.2949218750	0.0243200480
0.3759765625	0.1308633195	0.1220703125	0.2451132430	0.2539062500	0.0087930070
0.4003906250	0.1237577499	0.1279296875	0.2766328751	0.2724609375	0.0041719376
0.3291015625	0.1176364417	0.1318359375	0.2114651208	0.1972656250	0.0141994958
0.3603515625	0.1128475325	0.1337890625	0.2475040300	0.2265625000	0.0209415300
0.2382812500	0.1097002769	0.1347656250	0.1285809731	0.1035156250	0.0250653481
0.1552734375	0.1084549674	0.1328125000	0.0468184701	0.0224609375	0.0243575326
0.2285156250	0.1093147620	0.1269531250	0.1192008630	0.1015625000	0.0176383630
0.2978515625	0.1124195559	0.1191406250	0.1854320066	0.1787109375	0.0067210691
0.2421875000	0.1178419210	0.1103515625	0.1243455790	0.1318359375	0.0074903585
0.1923828125	0.1255850639	0.1005859375	0.0667977486	0.0917968750	0.0249991264
0.2333984375	0.1355827350	0.0908203125	0.0978157025	0.1425781250	0.0447624225
0.2011718750	0.1477010244	0.0820312500	0.0534708506	0.1191406250	0.0656697744
0.2792968750	0.1617419878	0.0722656250	0.1175548872	0.2070312500	0.0894763628
0.3115234375	0.1774490188	0.0644531250	0.1340744187	0.2470703125	0.1129958938
0.3496093750	0.1945138598	0.0566406250	0.1550955152	0.2929687500	0.1378732348
0.3847656250	0.2125851185	0.0498046875	0.1721805065	0.3349609375	0.1627804310
0.3417968750	0.2312781415	0.0429687500	0.1105187335	0.2988281250	0.1883093915
0.2265625000	0.2501860729	0.0380859375	0.0236235729	0.1884765625	0.2121001354
0.2949218750	0.2688918816	0.0322265625	0.0260299934	0.2626953125	0.2366653191
0.2988281250	0.2869810551	0.0283203125	0.0118470699	0.2705078125	0.2586607426
0.2548828125	0.3040545552	0.0244140625	0.0491717427	0.2304687500	0.2796404927
0.3291015625	0.3197415327	0.0205078125	0.0093600298	0.3085937500	0.2992337202
0.2568359375	0.3337112521	0.0175781250	0.0768753146	0.2392578125	0.3161331271
0.1474609375	0.3456836871	0.0146484375	0.1982227496	0.1328125000	0.3310352496
0.2246093750	0.3554383093	0.0126953125	0.1308289343	0.2119140625	0.3427429968
0.1962890625	0.3628206708	0.0107421875	0.1665316083	0.1855468750	0.3520784833
0.2255859375	0.3677464751	0.0087890625	0.1421605376	0.2167968750	0.3589574126
0.2207031250	0.3702029376	0.0078125000	0.1494998126	0.2128906250	0.3623904376
0.3085937500	0.3702473699	0.0068359375	0.0616536199	0.3017578125	0.3634114324
0.3457031250	0.3680030839	0.0048828125	0.0222999589	0.3408203125	0.3631202714
0.2783203125	0.3636528724	0.0048828125	0.0853325599	0.2734375000	0.3587700599
0.2626953125	0.3574304766	0.0039062500	0.0947351641	0.2587890625	0.3535242266
0.2314453125	0.3496105646	0.0029296875	0.1181652521	0.2285156250	0.3466808771
0.2041015625	0.3404977892	0.0019531250	0.1363962267	0.2021484375	0.3385446642
0.2070312500	0.3304154776	0.0019531250	0.1233842276	0.2050781250	0.3284623526
0.1826171875	0.3196944246	0.0019531250	0.1370772371	0.1806640625	0.3177412996
0.1347656250	0.3086621679	0.0009765625	0.1738965429	0.1337890625	0.3076856054
0.1757812500	0.2976330322	0.0009765625	0.1218517822	0.1748046875	0.2966564697
0.2041015625	0.2868991535	0.0009765625	0.0827975910	0.2031250000	0.2859225910
0.1904296875	0.2767226402	0.0009765625	0.0862929527	0.1894531250	0.2757460777
0.2314453125	0.2673289982	-0.0009765625	0.0358836857	0.2324218750	0.2683055607
0.2041015625	0.2589019293	-0.0039062500	0.0548003668	0.2080078125	0.2628081793
0.2314453125	0.2515796158	-0.0107421875	0.0201343033	0.2421875000	0.2623218033
0.2236328125	0.2454525874	-0.0185546875	0.0218197749	0.2421875000	0.2640072749
0.2509765625	0.2405632412	-0.0273437500	0.0104133213	0.2783203125	0.2679069912
0.1982421875	0.2369070324	-0.0371093750	0.0386648449	0.2353515625	0.2740164074
0.2001953125	0.2344352918	-0.0458984375	0.0342399793	0.2460937500	0.2803337293
0.2519531250	0.2330595509	-0.0546875000	0.0188935741	0.3066406250	0.2877470509
0.1962890625	0.2326571835	-0.0634765625	0.0363681210	0.2597656250	0.2961337460
0.2207031250	0.2330781016	-0.0712890625	0.0123749766	0.2919921875	0.3043671641
0.1572265625	0.2341521938	-0.0781250000	0.0769256313	0.2353515625	0.3122771938
0.1630859375	0.2356971674	-0.0849609375	0.0726112299	0.2480468750	0.3206581049
0.2011718750	0.2375264399	-0.0908203125	0.0363545649	0.2919921875	0.3283467524
0.1621093750	0.2394567326	-0.0957031250	0.0773473576	0.2578125000	0.3351598576
0.1640625000	0.2413150351	-0.1005859375	0.0772525351	0.2646484375	0.3419009726
0.1816406250	0.2429446589	-0.1044921875	0.0613040339	0.2861328125	0.3474368464
0.1064453125	0.2442101639	-0.1083984375	0.1377648514	0.2148437500	0.3526086014
0.2255859375	0.2450010152	-0.1113281250	0.0194150777	0.3369140625	0.3563291402
0.2714843750	0.2452339059	-0.1142578125	0.0262504691	0.3857421875	0.3594917184
0.1689453125	0.2448537548	-0.1162109375	0.0759084423	0.2851562500	0.3610646923
0.1503906250	0.2438334651	-0.1191406250	0.0934428401	0.2695312500	0.3629740901
0.0830078125	0.2421726011	-0.1201171875	0.1591647886	0.2031250000	0.3622897886
0.1953125000	0.2398951843	-0.1220703125	0.0445826843	0.3173828125	0.3619654968
0.1357421875	0.2370468010	-0.1230468750	0.1013046135	0.2587890625	0.3600936760
0.1679687500	0.2336911898	-0.1250000000	0.0657224398	0.2929687500	0.3586911898
0.1933593750	0.2299064484	-0.1259765625	0.0365470734	0.3193359375	0.3558830109
0.1826171875	0.2257810012	-0.1259765625	0.0431638137	0.3085937500	0.3517575637
0.2021484375	0.2214094818	-0.1269531250	0.0192610443	0.3291015625	0.3483626068
0.1455078125	0.2168886997	-0.1279296875	0.0713808872	0.2734375000	0.3448183872
0.1210937500	0.2123138630	-0.1279296875	0.0912201130	0.2490234375	0.3402435505
0.1220703125	0.2077752096	-0.1289062500	0.0857048971	0.2509765625	0.3366814596
0.1777343750	0.2033551599	-0.1289062500	0.0256207849	0.3066406250	0.3322614099
0.1220703125	0.1991260456	-0.1289062500	0.0770557331	0.2509765625	0.3280322956
0.0830078125	0.1951484217	-0.1298828125	0.1121406092	0.2128906250	0.3250312342
0.1728515625	0.1914699325	-0.1298828125	0.0186183700	0.3027343750	0.3213527450
